contig	aln_nanopo_out	aln_pacbio_out	MD_3_S11_L001_R_out	SRR7135606_out	SRR7135607_out	SRR7135608_out	SRR7135612_out
opera_contig_3195	0	0.670746	6.42949	0	0	0	25.2797
opera_contig_3196	0	0.449301	17.8497	3.56294	0.873543	0	1.13228
opera_contig_3197	0	0	0	0.0968495	0	0.135939	14.2124
opera_contig_3198	0	0	2.60268	1.15986	1.45741	0	2.43524
opera_contig_3199	0	0	0.290718	2.53649	5.80794	0.291886	0
opera_contig_3200	0	0	0	0	0	0	19.8529
opera_contig_3201	0	0	0	4.1764	3.42407	0	0.303738
opera_contig_3202	0	0	0	0	0	0	11.8305
opera_contig_3203	0	0	2.76856	0	0	0	17.5424
opera_contig_3204	0	0.7	1.58246	0	0	0	20.8257
opera_contig_3205	0	0	2.27719	2.17193	0.87193	0	5.45965
opera_contig_3206	0	0.548274	0	0	0	0	13.1949
opera_contig_3207	0	0	0	0	0	1.54359	5.69807
opera_contig_3208	0	1.44672	0.432084	0	0	0	19.1434
opera_contig_3209	0	0.255269	0	0	0	0	12.2465
opera_contig_3210	0	0	1.60961	0.864596	1.16882	0	3.74736
opera_contig_3211	0	0	1.30616	2.62639	2.76188	0	1.1173
opera_contig_3212	0	0.0768779	0	3.34683	4.07629	0	0
opera_contig_3213	0	0	13.5029	2.05053	1.90188	0	1.18684
opera_contig_3214	0	0	0	0	0	0	12.7901
opera_contig_3215	0	0.622353	0	0	0	0	18.4653
opera_contig_3216	0	1.30783	0.147145	0	0	0	20.8811
opera_contig_3217	0	0	4.54974	0	0	0	21.4179
opera_contig_3218	0	0	0	2.59035	4.6598	0	0.67216
opera_contig_3219	0	0	0	0	0	0	22.1219
opera_contig_3220	0	0.979363	2.61498	0	0	0	22.9664
opera_contig_3221	0	0	6.27922	0	0	0	15.6027
opera_contig_3222	0	0	69.2131	1.76623	1.17887	0	4.07556
opera_contig_3223	0	0	0	0	0	0	26.3085
opera_contig_3224	0	0	22.0575	5.28199	2.79147	0	1.25059
opera_contig_3225	0	0.289786	18.0808	4.56235	2.0772	0	1.71378
opera_contig_3226	0	0	0	0.296494	0	1.47415	5.52704
opera_contig_3227	0	0	9.41558	0	0	0	18.846
opera_contig_3228	0	0.213563	3.38846	0	0	0	20.4366
opera_contig_3229	0	0	0	3.55681	4.15467	0.295062	0
opera_contig_3230	0	0	0	0.297024	0	0.594048	5.93393
opera_contig_3231	0	0	3.23095	0	0	0	15.7881
opera_contig_3232	0	0	0	3.09107	4.46012	0	0
opera_contig_3233	0	0	0	5.45476	2.79345	0	0.0511905
opera_contig_3234	0	0	0	0	0	6.83383	0
opera_contig_3235	0	0	5.97127	0	0	0	18.8187
opera_contig_3236	0	12.623	27.1059	0	0	0	315.617
opera_contig_3237	0.967665	0	20.2946	24.1168	20.9066	0.596407	27.8605
opera_contig_3238	0	0	3.8515	30.7521	37.3647	6.83234	0.88503
opera_contig_3239	0	0	1.7849	0	0	0	18.175
opera_contig_3240	0	0	0	5.4958	5.03657	0	0.466427
opera_contig_3241	0	0	1.94481	1.64247	2.83263	0	2.57109
opera_contig_3242	0	0	0	0	0	0	27.1062
opera_contig_3243	0	0	0.15015	0	0	0	16.5213
opera_contig_3244	0	0	0	4.32973	4.18859	0.3003	0
opera_contig_3245	0	0	17.3231	3.56517	2.81381	0	2.57838
opera_contig_3246	0	0.975316	4.01325	0	0	0	20.2396
opera_contig_3247	0	45.5645	0.231447	0	0.231447	0	701.378
opera_contig_3248	0	0.959614	1.50693	1.50633	0.602773	0	3.60639
opera_contig_3249	0	0.205794	0	0	0	0	34.6373
opera_contig_3250	0	0.779722	2.55884	0	0	0	20.4822
opera_contig_3251	0	0	1.656	0	0	0	16.653
opera_contig_3252	0	0.199879	5.40157	0	0	0	22.7355
opera_contig_3253	0	0	0.603261	0	0	0	22.6588
opera_contig_3254	0	0	0.301329	2.67693	0.291667	0	10.1117
opera_contig_3255	0	0	38.5629	2.01572	0.597944	0	3.8682
opera_contig_3256	0	0	0	3.74834	3.91289	0	0.179068
opera_contig_3257	0	1.79129	3.27889	0	0	0	20.516
opera_contig_3258	0	0	2.64549	0.604356	2.11131	0	1.77253
opera_contig_3259	0	0	0	1.66162	3.59867	0.302663	0.511501
opera_contig_3260	0	0	54.593	0.9043	1.36281	0	3.25984
opera_contig_3261	0	0	98.238	2.84797	1.596	0	4.08056
opera_contig_3262	0	0	1.19758	1.05697	0.600606	0	5.52545
opera_contig_3263	0	0	0	1.66525	4.12796	0.196483	0
opera_contig_3264	0	0	15.949	5.50243	1.179	0	2.72694
opera_contig_3265	0	0	0.299757	0	0	0	13.9909
opera_contig_3266	0	0	0.606189	30.6911	0	0	0
opera_contig_3267	0	0	6.46387	0	0	0	19.5877
opera_contig_3268	0	0.908925	7.33394	0	0	0	14.2878
opera_contig_3269	0	3.29751	4.16211	0	0	0	19.0486
opera_contig_3270	0	1.93074	0	0	0	0	13.4508
opera_contig_3271	15.2309	0.0905225	0	151.547	107.301	21.2789	14.2783
opera_contig_3272	0	0	0.491185	1.21581	1.95137	0	2.07234
opera_contig_3273	0	0	0	3.15572	4.52068	0	0
opera_contig_3274	0	0	0	2.41327	3.31284	0	0.407182
opera_contig_3275	0	0.195983	0	3.33841	2.26537	0.608034	0.178332
opera_contig_3276	0	0.785845	0	1.51922	1.49115	0	0.795607
opera_contig_3277	4.22602	0	1.02077	65.5015	77.5357	8.65241	6.55345
opera_contig_3278	0	0.327017	0	1.78362	1.82641	0	0.0586797
opera_contig_3279	0	0	0	0.301714	0	1.1836	3.74174
opera_contig_3280	0	0.300674	0	0	0	0	28.1782
opera_contig_3281	0	0	0	2.891	4.10961	0	0
opera_contig_3282	0	0	0	0	0	0	15.5686
opera_contig_3283	0	0.966912	7.43627	0	0	0	21.0184
opera_contig_3284	0	1.75291	0	0	0	0	10.8743
opera_contig_3285	0.493554	0	0	21.9227	22.0442	0.763045	7.66851
opera_contig_3286	0	0	0	4.04249	3.79064	0	0
opera_contig_3287	0	0.93777	0	0	0	0	28.8663
opera_contig_3288	0	0.972274	3.07702	0	0	0	19.6014
opera_contig_3289	0	2.49723	1.38632	0	0	0	26.0801
opera_contig_3290	0	0	61.9988	1.22612	1.0727	0	4.24091
opera_contig_3291	0	0	3.0672	0	0	0	18.5697
opera_contig_3292	0	0	0	2.77222	3.00988	0.154321	0
opera_contig_3293	0	0	4.95179	0	0	0	15.0315
opera_contig_3294	0	0	0	3.66934	3.68356	0	0.146477
opera_contig_3295	0	0	0	4.00247	3.07231	0	0.186032
opera_contig_3296	0	0	0.154703	3.05755	0.610767	0	2.85582
opera_contig_3297	0	0.6	3.96594	0	0	0	17.3523
opera_contig_3298	0	0	0	2.75789	3.39195	0.216718	0.185759
opera_contig_3299	0	0	0.309789	0	0	0	10.8482
opera_contig_3300	0	1.55846	20.8184	11.5622	11.5479	1.15361	19.0827
opera_contig_3301	0	0.963286	0	0	0	0	20.9888
opera_contig_3302	0	0.967601	0.155763	0	0	0	12.2698
opera_contig_3303	0	0	0.619077	0	0	0	16.5094
opera_contig_3304	0	0	0	0	0	0	12.2508
opera_contig_3305	0	0	0	0	1.05993	3.83333	0
opera_contig_3306	0	0	0	0	0	0	33.9544
opera_contig_3307	0	1.96065	2.80824	1.98126	0.935665	0	2.78014
opera_contig_3308	0	3.60688	0.31125	0	0	0	74.4975
opera_contig_3309	0	0	0	3.12085	3.05135	0.312461	0
opera_contig_3310	0	5.77632	0	114.132	70.3177	0.622807	247.351
opera_contig_3311	0	0.457393	2.0307	0	0	0	22.3421
opera_contig_3312	0	0	0	0	0	0	11.3975
opera_contig_3313	0.75047	0	5.40815	0	0	0	18.2853
opera_contig_3314	0	0	1.81317	0.936677	2.32853	0	1.2627
opera_contig_3315	0	0	0.313676	17.2384	24.1487	2.85947	2.10477
opera_contig_3316	0	0.425972	0.313049	2.19322	1.56085	0	1.86826
opera_contig_3317	0	0.930233	0	0	0	0	11.0528
opera_contig_3318	0	0	0	4.05472	3.44465	0	0
opera_contig_3319	0	0.505349	0	0	0	0	26.6728
opera_contig_3320	0	0.975441	2.75945	0	0	0	23.6417
opera_contig_3321	0	2.92817	4.81664	0	0	0	19.5482
opera_contig_3322	0	0	0	3.89218	3.86507	0	0
opera_contig_3323	0	0	0.157629	1.88146	0.315259	0	4.4918
opera_contig_3324	0	0.377918	1.87886	2.44795	0.315457	0	3.4511
opera_contig_3325	0	0	0.316056	0	0	0	13.897
opera_contig_3326	0	0	0	0	0.80847	4.60303	0
opera_contig_3327	0	0	1.89247	0	0	0	19.8178
opera_contig_3328	0	0.788741	0	4.24225	2.05187	0.316256	0
opera_contig_3329	0	0	0	0.154333	1.24541	3.67615	0
opera_contig_3330	0	0	0	0.862113	0.943707	0	4.64896
opera_contig_3331	0	0.29069	2.22863	0	0	0	18.3046
opera_contig_3332	0	0	0	0.119365	1.9746	5.55556	0
opera_contig_3333	0	0	5.20648	0	0	0	19.6074
opera_contig_3334	0	0	0	0	0	0	17.6465
opera_contig_3335	0	0	0	0	0	0	12.6601
opera_contig_3336	0	0	15.7129	4.06047	2.54297	0	2.07638
opera_contig_3337	0	0	0	3.78394	2.66603	0	1.058
opera_contig_3338	0	0	0	4.23151	1.71684	0	0
opera_contig_3339	0	0.966177	0	0	0	0	12.5405
opera_contig_3340	0	1.19349	2.53768	0	0	0	12.6903
opera_contig_3341	0	0	0	4.71903	2.24904	0.288633	0
opera_contig_3342	0	0	0	0	0	0	9.74888
opera_contig_3343	0	1.91182	3.30671	0	0	0	25.7789
opera_contig_3344	0	0.564856	2.53482	1.91054	1.27604	0	1.42748
opera_contig_3345	0	0	4.92008	0	0	0	20.0723
opera_contig_3346	0.586823	5.1619	12.3284	18.0787	18.4211	0.118999	274.299
opera_contig_3347	0	0.975032	0	0.319462	0.478873	1.85467	4.92702
opera_contig_3348	0	0	4.63631	0	0	0	16.2688
opera_contig_3349	0	0	4.93891	0	0	0	18.9344
opera_contig_3350	0	0	12.5026	0	0	0	26.2214
opera_contig_3351	0	0	0	0	0	0	10.7761
opera_contig_3352	0	0.402447	54.0077	3.519	0.32067	0	2.92595
opera_contig_3353	0	0	0.319588	0	0	0	15.1553
opera_contig_3354	0	0	0	2.53643	4.31721	0.161186	0.762089
opera_contig_3355	0	0	75.4113	2.24694	0.321083	0	4.75306
opera_contig_3356	0	0	0.159355	4.32194	2.57613	0.319355	0
opera_contig_3357	0	0.140736	0	3.84442	2.24597	0	0
opera_contig_3358	0	0	0	0	0	0	34.958
opera_contig_3359	0	0.190168	1.44179	0.805304	1.9295	0	3.04722
opera_contig_3360	0	0.977346	1.70227	2.10227	1.93851	0	3.00324
opera_contig_3361	0	0	2.40635	0	0	0	18.8166
opera_contig_3362	0	0	0	0	3.99417	15.9436	0
opera_contig_3363	0	0.916991	0	0	0	0	25.666
opera_contig_3364	0	0	2.90396	3.17262	0.64828	0	3.5769
opera_contig_3365	0	0.68462	65.501	2.72031	0.322518	0	3.26411
opera_contig_3366	0	1.07212	5.09227	0	0	0	17.9714
opera_contig_3367	0	0	0	0	0	0	15.5585
opera_contig_3368	0	0	0	2.13793	4.43982	0.316851	0
opera_contig_3369	0	1.12109	15.3242	4.05664	3.24219	0	3.19076
opera_contig_3370	0	1.91016	0	0	0	0	109.359
opera_contig_3371	0	0	0	1.78669	2.06588	0	0.176125
opera_contig_3372	0	0	0	3.20874	3.54077	0	0.521853
opera_contig_3373	0	0	0	0	0	0	10.5625
opera_contig_3374	0	0	0	2.93844	1.94368	0.322855	0
opera_contig_3375	0	0	2.10085	2.58874	0.327439	0	4.44335
opera_contig_3376	0	0	0	2.54522	3.08585	0	0.3827
opera_contig_3377	0	0	0	0	0	0	25.689
opera_contig_3378	0	0	1.14829	2.61286	0.652887	0	5.23819
opera_contig_3379	0	0	0	0.139947	0.327201	0.648489	4.8548
opera_contig_3380	0	0.904011	0	0	0	0	11.3708
opera_contig_3381	0	0.773026	0	0	0	0	23.7086
opera_contig_3382	0	0	0	0	0	0	15.0513
opera_contig_3383	0	0	0	2.85395	4.08355	0	0.871053
opera_contig_3384	0	0.967062	3.28458	0	0	0	19.7918
opera_contig_3385	0	0	1.31489	0	0	0	16.6377
opera_contig_3386	0	0	0	5.25823	3.94335	0	0.355072
opera_contig_3387	0	0	0	2.29776	3.60145	0.614625	0
opera_contig_3388	0	0	0	2.91101	2.58668	0	0
opera_contig_3389	0	0	0	0	0	0	11.5043
opera_contig_3390	2.85809	0	0.823102	53.4805	73.2911	8.66865	5.43828
opera_contig_3391	0	0	1.47521	2.26305	1.64177	0	1.32981
opera_contig_3392	0	0	0.484788	1.31548	1.9828	0.329365	3.79431
opera_contig_3393	0	0	1.59854	0.661376	1.65278	0	2.82077
opera_contig_3394	0	0	0	2.72667	2.95963	0.494375	0
opera_contig_3395	16.2925	97.6148	223.129	782.036	587.734	652.818	1862.16
opera_contig_3396	0	0.756291	0	0	0	0	33.9609
opera_contig_3397	0	0	76.0285	1.97748	0.940397	0	4.73311
opera_contig_3398	28.6219	14.3993	455.466	605.746	858.458	23.6768	238.98
opera_contig_3399	0	0	2.9662	0	0	0	18.5487
opera_contig_3400	0	0.310139	0	1.97747	1.64546	0.184228	3.23791
opera_contig_3401	0	0.678382	0	0	0	0	22.126
opera_contig_3402	0	0	3.64101	1.15727	1.00199	0	2.25547
opera_contig_3403	0	2.40997	5.13289	0	0	0	18.5641
opera_contig_3404	0	0	0	3.47774	2.62791	0	0
opera_contig_3405	0	0.987375	72.7515	4.46113	0.663787	0	3.84651
opera_contig_3406	0	0	0	3.61344	4.14305	0	0.382568
opera_contig_3407	0	0.0625832	0	2.60386	2.97137	0.332224	0
opera_contig_3408	0	0	0.329561	4.25899	2.97603	0.332224	0.396138
opera_contig_3409	0.478029	0	5.87084	7.06258	8.82889	0.331558	10.737
opera_contig_3410	0	0	4.79747	0	0	0	20.1572
opera_contig_3411	0	0	0	2.11459	1.15323	0	5.8994
opera_contig_3412	0	0	0.166111	0	0	0	13.7265
opera_contig_3413	0	0	30.9686	8.06409	3.13885	0	2.60481
opera_contig_3414	0	0	0	4.61015	4.80374	0.182911	0.679573
opera_contig_3415	0	0.124166	0	4.59813	2.6522	0.160214	0.522697
opera_contig_3416	0	0	3.80307	7.63818	2.25968	55.1375	0
opera_contig_3417	1.00802	2.7119	0	255.043	225.434	8.91377	104.531
opera_contig_3418	0	0.701672	0	0	0	0	25.5719
opera_contig_3419	0	21.9705	0	0	0	0	267.416
opera_contig_3420	0	0	0.829759	2.14812	1.00134	0	5.03485
opera_contig_3421	0	0.944333	0	0	0	0	29.4661
opera_contig_3422	0	0	0	0	0	0	9.71898
opera_contig_3423	0	0.121886	21.9145	5.33603	2.99731	0	1.81279
opera_contig_3424	0	0.419529	0	0	0	0	20.1502
opera_contig_3425	0	0.674544	0	0	0	0	24.2053
opera_contig_3426	0	0.980419	8.98717	0	0	0	21.1033
opera_contig_3427	0	1.92495	0	0	0	0	13.6261
opera_contig_3428	0	0	34.3225	9.99053	3.15213	0	5.00135
opera_contig_3429	0	0	0.332206	3.023	3.20433	1.01488	0.376184
opera_contig_3430	0	0	20.2879	3.63821	3.04065	0	2.14363
opera_contig_3431	0	0	0	0	0	0	26.4841
opera_contig_3432	0	0	20.2278	4.03797	3.04	0	1.17424
opera_contig_3433	0	0	0	2.52746	0.677966	0	3.91932
opera_contig_3434	0	0.908412	0.169607	0	0	0	29.616
opera_contig_3435	0	0	0.339213	0	0	0	9.69132
opera_contig_3436	0	0	3.71167	1.00611	2.03121	0	0.770014
opera_contig_3437	0	0	0	4.29396	2.8683	0	0
opera_contig_3438	0.290761	0	0	3.35122	4.66168	0.67731	0
opera_contig_3439	0	0.3569	1.35418	0	0	0	15.0714
opera_contig_3440	0	0	0	0	0	0	31.285
opera_contig_3441	0	0	0	0	0	0	9.03265
opera_contig_3442	0	0.982993	2.54354	2.37279	1.7	0	2.46803
opera_contig_3443	0	0.974796	3.91213	0	0	0	16.6526
opera_contig_3444	0	0	0.510566	0	0	0	19.5317
opera_contig_3445	0	0	0	3.0484	2.55147	0.340832	2.27744
opera_contig_3446	0	2.8514	0	0	0	0	29.4185
opera_contig_3447	0	0	0	2.20711	2.38278	0.240602	0
opera_contig_3448	0	0.442242	0	1.01982	1.87423	0	2.95967
opera_contig_3449	0	0	3.03694	1.36457	0.675103	0	2.56772
opera_contig_3450	0	0	0	0	0	0	17.7781
opera_contig_3451	0	0	0	2.8274	2.89589	0	0
opera_contig_3452	0	0.345442	7.49417	1.59836	0.680603	0	75.2392
opera_contig_3453	31.8767	9.83311	0	1382.56	1426.69	13.6451	829.41
opera_contig_3454	0	0	0.881949	0.342485	1.71242	0	1.85312
opera_contig_3455	0	0	0.171703	3.52816	3.92995	0.674451	0
opera_contig_3456	0	0	61.182	2.39835	0.68544	0	2.21703
opera_contig_3457	0	0	11.2431	2.71566	1.02885	0	23.919
opera_contig_3458	0	0	72.8007	2.04467	0.685911	0	5.47904
opera_contig_3459	0	0	0	3.92297	3.72008	0	0
opera_contig_3460	0	0	0	3.7309	2.38472	0	0
opera_contig_3461	1.93985	4.15311	0	13.9727	3.0417	0	208.422
opera_contig_3462	0	0.971034	0	1.78621	2.89448	0	2.52
opera_contig_3463	0	0	23.3658	3.09317	1.3775	0	3.45273
opera_contig_3464	0	3.11602	0.689917	0	0	0	39.6547
opera_contig_3465	0	0.484116	7.91575	0	0	0	23.4344
opera_contig_3466	0	0	7.66367	0	0	0	17.2645
opera_contig_3467	0	0	0	2.06423	3.78867	0.172652	0.198204
opera_contig_3468	0	0.162517	0	0	0	0	32.5567
opera_contig_3469	0	0	64.186	0.343707	1.37759	0	3.13416
opera_contig_3470	0	0	0.518672	1.90111	0.897649	0	4.32434
opera_contig_3471	0	0	0.491349	2.06436	1.03806	0	3.07336
opera_contig_3472	0	0	0	0	0	0	10.4328
opera_contig_3473	0.959141	0	0	3.68906	1.87465	0	0.182825
opera_contig_3474	0	0.952876	0	0	0	0	11.6791
opera_contig_3475	0	0	1.53569	0.172557	2.42134	0	5.11157
opera_contig_3476	0	0	66.475	1.38819	0.347222	0	4.80208
opera_contig_3477	0	0	0	3.72828	3.24322	0.347464	0.184851
opera_contig_3478	0	0	52.3317	10.0229	6.33519	0	4.14047
opera_contig_3479	21.4199	30.4262	0.174095	1550	1437.21	25.2904	739.008
opera_contig_3480	0	0	0.347038	3.78188	3.12753	0	0
opera_contig_3481	0	0	0	4.47735	2.06063	0.348432	0
opera_contig_3482	0	0	4.29728	0	0	0	18.5632
opera_contig_3483	0	0	59.1633	2.9037	0.52268	0	3.28821
opera_contig_3484	0	0	0	0	0	0	24.9777
opera_contig_3485	0	0.942039	1.90154	1.21578	1.39595	0	2.77304
opera_contig_3486	0	0	1.19413	1.64455	1.0433	0	3.35196
opera_contig_3487	0	0	0	0	0	0	12.1502
opera_contig_3488	0	0.967133	0	0	0	0	32.3538
opera_contig_3489	0	0.231469	7.31538	0	0	0	16.4769
opera_contig_3490	0	0.968531	9.33287	1.21119	1.74406	0	26.3336
opera_contig_3491	0	0	0	3.11888	2.44336	0.347552	3.01189
opera_contig_3492	0	0	3.30322	2.58824	1.91527	0	4.4902
opera_contig_3493	0	0	0	5.03156	1.75175	0	0.210379
opera_contig_3494	0	0.971248	0.175316	0	0	0	18.8878
opera_contig_3495	0	0.968443	0.34993	0	0	0	19.4923
opera_contig_3496	0	0	0	0.338008	4.58696	16.6431	0
opera_contig_3497	0	0	0	3.7986	3.98105	0.214737	0
opera_contig_3498	2.11158	2.57754	34.0126	154.879	7.82456	3.04772	156.625
opera_contig_3499	0	1.85955	9.55197	1.40169	0.874298	0	12.0822
opera_contig_3500	0	0.919185	0	2.4357	0.345748	0	15.5397
opera_contig_3501	0	0	0.498594	1.75457	1.57665	0	1.86709
opera_contig_3502	0	0	24.3017	2.109	1.05063	0	5.24543
opera_contig_3503	0	0.330753	0.175932	3.48346	1.57917	0.338494	0.164673
opera_contig_3504	0	0	0	4.19577	2.97535	0	0
opera_contig_3505	1.90704	0	0.588732	43.65	45.6782	5.7507	4.38592
opera_contig_3506	0	0	2.44679	1.75969	1.716	0	3.90345
opera_contig_3507	0	0	0	4.21016	2.80818	0	0
opera_contig_3508	0	0	20.2308	3.753	1.5674	0	1.55046
opera_contig_3509	0	0	0	3.16796	2.46436	0.667608	0.347212
opera_contig_3510	0	0	94.9421	2.99364	0	0	3.4209
opera_contig_3511	0	0	0	2.80976	3.85431	0.621641	0
opera_contig_3512	0	0	0	1.39958	3.8819	0.352192	0
opera_contig_3513	0	0	24.1077	4.2197	2.05174	0	2.7321
opera_contig_3514	0.950355	0	0	3.17872	2.83404	0	0
opera_contig_3515	0	14.054	0	0	0	0	346.325
opera_contig_3516	0	0.59233	0	4.05753	4.4027	0	0.18679
opera_contig_3517	0	0.345416	0	0	0	0	34.8607
opera_contig_3518	0	0	0	3.01137	3.16844	0	0
opera_contig_3519	0	0.959459	0	0	0	0	18.8777
opera_contig_3520	0	0	1.77383	1.31223	0.709815	0	4.03343
opera_contig_3521	0	0	0.707681	2.30654	2.13087	0	1.84211
opera_contig_3522	0	0	0	0.177936	0.28968	6.56014	0
opera_contig_3523	0	0	0	1.02208	2.12821	0.349715	0
opera_contig_3524	0	0.967926	0	0	0	0	25.3792
opera_contig_3525	0	1.94227	1.42053	0.354954	2.46329	0	4.62651
opera_contig_3526	0	0.957234	0	0	0	0	11.072
opera_contig_3527	0	0	0	1.52496	3.19686	0	0.2097
opera_contig_3528	0	0	0	0	0	0	27.2049
opera_contig_3529	0	0	0	2.63378	2.08517	0.354862	0.213627
opera_contig_3530	0	0	3.20186	2.3214	0.533286	0	1.3844
opera_contig_3531	0	0	0	4.25251	3.21162	0	0.208752
opera_contig_3532	0	0	0.714286	1.25197	1.07251	0	4.99713
opera_contig_3533	0	1.41954	5.90445	0	0.170977	0	18.0682
opera_contig_3534	0	0	0	2.67002	3.18404	0	0
opera_contig_3535	0	0	0	0	0	0	13.2698
opera_contig_3536	0	0	0	3.0432	3.22822	0.719222	0.198704
opera_contig_3537	0	0	0	0.375496	0.268836	0	0.0366471
opera_contig_3538	0	0	0	6.68516	5.1902	0.360231	0.0605187
opera_contig_3539	0	0.178082	0	2.15213	4.31218	0.339582	0.430425
opera_contig_3540	0	0.662581	0	0	0	0	12.9344
opera_contig_3541	0	0	0	0	0	0	13.2314
opera_contig_3542	0	0.116078	3.76857	0	0	0	18.2286
opera_contig_3543	0	0	0	3.77578	3.94665	0	0
opera_contig_3544	0	0	0	0	0	0	27.8896
opera_contig_3545	0	0	0.520202	0	0	0	19.6407
opera_contig_3546	0	0.929293	59.855	1.43506	1.42641	0	1.70274
opera_contig_3547	0	0	1.08382	0.715318	2.14668	0	4.18714
opera_contig_3548	0	0	0	1.07587	0	2.11488	2.96532
opera_contig_3549	0	0.903039	0	0	0	0	28.3509
opera_contig_3550	0	0	19.2373	2.50072	2.31259	0	2.07742
opera_contig_3551	1.41636	0	0	74.6633	61.9877	3.8588	51.6908
opera_contig_3552	0	0.676087	3.93841	1.42681	0	1.01087	11.3877
opera_contig_3553	0	0	13.5025	11.9572	3.03046	76.6737	0
opera_contig_3554	0	0	1.0886	0	0	0	15.5621
opera_contig_3555	0	0	0	2.89252	3.25272	0.363108	0
opera_contig_3556	0	0.934498	21.7693	6.45488	2.32969	0	2.97817
opera_contig_3557	0	0	3.60961	0	0	0	15.2571
opera_contig_3558	0	0.970845	0	0	0	0	12.9672
opera_contig_3559	0	0.661079	0	3.43076	4.20845	0	0
opera_contig_3560	0	0	0	0.363703	0	1.08892	5.23105
opera_contig_3561	0	0	23.6781	4.27226	2.18905	0	2.20949
opera_contig_3562	0.921898	0	0	1.62847	2.00584	0	0
opera_contig_3563	0	0	0	0	0	0	16.6703
opera_contig_3564	0	0	77.2193	1.82237	1.44883	0	3.03582
opera_contig_3565	0	0	1.81346	0	0	0	16.6964
opera_contig_3566	0	1.58785	2.09444	0	0	0	20.9832
opera_contig_3567	0	1.04908	0	0	0	0	22.7648
opera_contig_3568	0	0	65.1319	2.91722	2.19634	0	4.21392
opera_contig_3569	0	0	0	3.45528	4.35924	0	0
opera_contig_3570	0	0	1.43695	1.82478	1.82478	0	3.16789
opera_contig_3571	0	0	1.64296	2.34311	0.732405	0.293255	3.14736
opera_contig_3572	0	0	0	2.74082	2.89721	0	0.613069
opera_contig_3573	0.957353	3.65515	0	100.135	53.9721	0.175735	187.676
opera_contig_3574	0	0	0	0	0	5.01619	0
opera_contig_3575	0	1.77835	0	0	0	0	26.1524
opera_contig_3576	0	0	0	5.08468	4.22901	0	0
opera_contig_3577	0	0.477524	4.94547	0	0	0	14.7775
opera_contig_3578	0	0	0	0	0	6.79882	0
opera_contig_3579	3.49926	0	0	0.518437	0	14.8591	0
opera_contig_3580	0	0	2.1845	2.20959	1.47528	0	2.65609
opera_contig_3581	7.76015	0	0.36679	39.0731	35.8317	8.65978	8.03026
opera_contig_3582	0	1.11965	4.887	0	0	0	17.4653
opera_contig_3583	1.90687	0.960089	0.919438	50.4183	67.1685	9.05987	4.89357
opera_contig_3584	0	0.973392	0.184775	0	0	0	16.2446
opera_contig_3585	0	0	0	0	0	0	28.9504
opera_contig_3586	0	0	0.886834	1.81287	1.47855	0	3.54216
opera_contig_3587	0	0	0	0	0	0.297557	12.9608
opera_contig_3588	8.33481	0	1.16519	48.3067	31.8741	5.63037	4.01037
opera_contig_3589	0	0	2.19037	1.84667	0.363704	0	3.75852
opera_contig_3590	0.955523	5.70867	34.0015	12.2083	1.98443	0	147.746
opera_contig_3591	0	1.46405	0	0	0	0	22.3706
opera_contig_3592	0	0	0	2.76501	1.85026	0	0.421053
opera_contig_3593	0	0.966642	60.8251	0.369904	0.736842	0	4.39956
opera_contig_3594	0	0	0	0	0	0	19.8961
opera_contig_3595	0	2.80624	0	0	0	0	25.8716
opera_contig_3596	0	0.982156	66.7331	2.58959	0.741264	0	3.05353
opera_contig_3597	0	0	1.24981	0.912268	2.39182	0	5.76357
opera_contig_3598	0	0.351935	0	105.159	62.3869	1.59821	180.464
opera_contig_3599	0	0	0.903274	0.927827	0.558036	0	3.92485
opera_contig_3600	0	0	0	3.67908	2.21817	0.372301	0.264334
opera_contig_3601	0	0.274013	1.65376	2.03723	1.48548	0	4.51824
opera_contig_3602	0	1.66766	0	0	0	0	25.6662
opera_contig_3603	0	1.88227	0.186289	0	0	0	18.7817
opera_contig_3604	0	0.830104	5.89344	0	0	0	18.2481
opera_contig_3605	0	0	0	3.88433	3.70821	0	0.0567164
opera_contig_3606	0	0	57.1374	1.12024	1.49291	0	1.65646
opera_contig_3607	0	0	0	0	0	0	16.8251
opera_contig_3608	0	0	15.2259	3.31488	0.931189	0	2.26627
opera_contig_3609	0	0	0	0	0	4.73822	0
opera_contig_3610	0	0	0	4.10554	2.23802	0.374251	0.449102
opera_contig_3611	0	0.935629	1.49102	2.4259	0.744012	0	1.86452
opera_contig_3612	0	0	0	0	0	4.83533	0
opera_contig_3613	0	0	7.31536	0.187266	0	0	22.6734
opera_contig_3614	0	0	0	0	0.535232	6.73688	0
opera_contig_3615	0	0.969947	0	0	0	0	27.0255
opera_contig_3616	0	5.80541	57.8663	11.9624	5.75056	0	434.474
opera_contig_3617	0	0	0	2.60526	2.43158	0	0
opera_contig_3618	0	0	0	4.29421	1.66366	0.37547	0.217457
opera_contig_3619	0	0	0.307229	0	0	0	44.0113
opera_contig_3620	0	0	0.370287	0	0	0	10.3537
opera_contig_3621	0	0	0	0	0	0	48.5596
opera_contig_3622	0	0	1.12066	1.87557	1.49397	0	1.98869
opera_contig_3623	0	0	1.96526	1.12764	1.50529	0	3.68429
opera_contig_3624	3.26833	0	0.0559335	0.210128	2.95163	6.84958	0
